year,section_name,block,beneficial_fraction_mean,crop_water_deficit_mean,relative_water_deficit_mean,total_seasonal_biomass_production_mean,seasonal_yield_mean,crop_water_productivity_mean,beneficial_fraction_min,crop_water_deficit_min,relative_water_deficit_min,total_seasonal_biomass_production_min,seasonal_yield_min,crop_water_productivity_min,beneficial_fraction_max,crop_water_deficit_max,relative_water_deficit_max,total_seasonal_biomass_production_max,seasonal_yield_max,crop_water_productivity_max,beneficial_fraction_std,crop_water_deficit_std,relative_water_deficit_std,total_seasonal_biomass_production_std,seasonal_yield_std,crop_water_productivity_std
2023,Mwea,M5,0.8069154,0.78718513,0.21281493,23.965427,9.092764,1.3663497,0.4208038,0.34408045,-0.025955796,9.04991,3.4336421,0.7468355,0.9395993,1.0259558,0.65591955,36.376022,13.801491,1.591638,0.04102232,0.079104125,0.079104125,2.8655555,1.0872254,0.08805097
2023,Mwea,M3,0.78112936,0.7971423,0.20285763,22.857693,8.672478,1.2860184,0.6761854,0.504252,0.04348147,10.713782,4.064935,0.68476486,0.8838721,0.95651853,0.49574798,29.362207,11.140367,1.4594676,0.036809713,0.06250722,0.06250722,3.0270464,1.148497,0.12616107
2023,Mwea,M4,0.78344274,0.7640244,0.23597565,22.271946,8.450238,1.3077533,0.5787221,0.45884788,-0.006729245,9.104075,3.4541934,0.67605007,0.9034082,1.0067292,0.5411521,31.266354,11.862823,1.5984291,0.03508065,0.06824832,0.06824832,3.1340723,1.1891038,0.1384869
2023,Mwea,M2,0.79403293,0.82256967,0.17743033,23.48721,8.911324,1.2775402,0.4107924,0.30422243,0.026103675,8.437416,3.2012548,0.67890376,0.8791192,0.9738963,0.69577754,31.688572,12.023017,1.4641732,0.047687687,0.07714025,0.07714025,4.2258835,1.6033498,0.1712797
2023,Mwea,M1,0.8059829,0.80477744,0.19522262,24.200834,9.182081,1.3461459,0.34009933,0.33712932,0.038526952,6.2652154,2.3770964,0.7436553,0.87319434,0.96147305,0.66287065,29.458038,11.176726,1.5250552,0.047232773,0.0825115,0.0825115,3.6817524,1.3969002,0.13144042
2023,Tebere,T8,0.81166965,0.71600205,0.28399792,19.618858,7.443625,1.0526984,0.41816798,0.25007933,0.09143978,7.9165874,3.0036464,0.62355304,0.94094795,0.9085602,0.74992067,35.463535,13.455282,1.5206931,0.040143285,0.079489,0.07948901,5.95482,2.2593286,0.28360245
2023,Tebere,T23,0.7720068,0.6684828,0.33151722,17.741241,6.7312355,1.019762,0.5971743,0.32914525,0.13319373,9.147131,3.470529,0.594344,0.89516836,0.86680627,0.67085475,29.589983,11.226788,1.3788749,0.037122507,0.062473852,0.062473852,5.1894145,1.9689249,0.26978815
2023,Tebere,T11,0.7814936,0.69475234,0.3052476,15.552634,5.9008512,0.8568717,0.68377113,0.480995,0.13484359,8.769357,3.327197,0.6041052,0.8859429,0.8651564,0.519005,29.730257,11.280009,1.385282,0.0416234,0.054398265,0.054398265,5.114489,1.9404973,0.2515124
2023,Tebere,T7,0.8186158,0.72007215,0.27992785,19.620275,7.444163,1.043663,0.4966642,0.25680563,0.12342155,9.052688,3.4346962,0.6518902,0.8950314,0.87657845,0.74319434,31.564962,11.976118,1.4729894,0.034433972,0.067190774,0.06719078,6.169932,2.3409448,0.2921111
2023,Tebere,T6,0.822653,0.70894283,0.29105717,18.706617,7.097511,1.0211577,0.38490567,0.21860524,0.16124117,6.4804907,2.4587743,0.69819546,0.89399123,0.8387588,0.7813948,29.760815,11.291603,1.4763868,0.034902968,0.07472105,0.07472105,5.6703033,2.1513798,0.29663745
2023,Tebere,T12,0.81222206,0.6629253,0.33707473,22.82624,8.6605425,1.3290592,0.4017341,0.21955708,0.11212641,7.144373,2.710659,0.7036685,0.9149514,0.8878736,0.78044295,31.424686,11.922895,1.6206611,0.04570729,0.098100916,0.098100916,3.7671506,1.4293013,0.12208539
2023,Tebere,T25,0.75670207,0.59832776,0.40167224,18.158106,6.8893986,1.1751773,0.29267555,0.20965797,0.2257123,5.0943937,1.9328729,0.61213344,0.87246764,0.7742877,0.79034203,25.820576,9.79663,1.3999658,0.053920366,0.09150946,0.09150946,3.7373805,1.4180062,0.18629332
2023,Tebere,T22,0.75002843,0.6590725,0.3409275,15.192773,5.7643175,0.882384,0.6049339,0.39659876,0.16047972,7.8929768,2.9946883,0.56947416,0.9000969,0.8395203,0.60340124,27.619167,10.479036,1.3430338,0.03844444,0.043220468,0.043220464,4.9713683,1.8861955,0.26330817
2023,Tebere,T19,0.79400784,0.70513725,0.29486272,19.0089,7.2122006,1.0380436,0.61121136,0.41956976,0.120312214,9.772125,3.7076592,0.6061093,0.8911177,0.8796878,0.58043027,30.496918,11.570889,1.437476,0.03572909,0.05869059,0.05869059,5.240193,1.9881908,0.26800478
2023,Tebere,T15,0.8292692,0.7350329,0.26496714,22.705235,8.614633,1.1934643,0.52630633,0.3521797,0.01903677,10.399897,3.945843,0.63834274,0.9253509,0.98096323,0.6478203,34.527435,13.100115,1.5030875,0.034838736,0.08637095,0.08637095,5.0617356,1.9204822,0.23500107
2023,Tebere,T20,0.8058162,0.714973,0.285027,20.279684,7.694351,1.0884235,0.6239829,0.47572815,0.11796433,9.623514,3.6512744,0.63596636,0.8934092,0.8820357,0.52427185,30.217754,11.464972,1.4338645,0.037065808,0.06196005,0.06196005,5.7123046,2.1673155,0.2758649
2023,Tebere,T21,0.77697945,0.6741528,0.32584715,19.908504,7.55352,1.1369506,0.17633829,0.2821245,0.10666919,3.8874612,1.4749485,0.5307957,0.89952576,0.8933308,0.7178755,31.56635,11.9766445,1.4257163,0.04178921,0.06487808,0.06487808,4.2490907,1.612155,0.21521626
2023,Tebere,T18,0.79328185,0.7088211,0.29117876,21.403194,8.120624,1.1589458,0.6300313,0.48346975,0.08325404,9.144354,3.4694753,0.58846354,0.9016891,0.91674596,0.5165303,31.371908,11.902871,1.4260057,0.038165156,0.058730155,0.058730155,4.634344,1.7583245,0.21617581
2023,Tebere,T16,0.8020148,0.7037197,0.29628015,21.744015,8.249935,1.1905259,0.053688824,0.17374198,0.12684816,1.7541492,0.6655448,0.3889232,0.9067587,0.87315184,0.826258,30.666359,11.635177,1.4631357,0.054574613,0.08527528,0.08527528,5.068893,1.9231975,0.23289944
2023,Tebere,T17,0.7904703,0.71123284,0.28876713,21.876316,8.300132,1.181248,0.58718926,0.34970492,0.14353704,10.041567,3.8098886,0.6017969,0.8781445,0.85646296,0.6502951,28.459438,10.797846,1.4269773,0.034952957,0.052825134,0.052825134,4.008593,1.5209074,0.18088253
2023,Tebere,T13,0.800382,0.664482,0.335518,23.033419,8.739149,1.3356494,0.11942959,0.17799352,0.17259979,3.1430242,1.1925004,0.67683595,0.8853888,0.8274002,0.82200646,29.558037,11.214666,1.5740007,0.05880796,0.09435797,0.09435796,3.9629588,1.5035931,0.13875648
2023,Tebere,T14,0.7952344,0.66117734,0.33882275,22.093935,8.382699,1.2859609,0.0,0.23586522,0.14937496,0.0,0.0,0.0,0.91066915,0.85062504,0.76413476,31.431631,11.92553,1.5061798,0.06258821,0.07391219,0.07391219,3.9348266,1.4929194,0.17350435
2023,Tebere,T5,0.8210034,0.7129674,0.28703254,23.927097,9.078221,1.2934022,0.16620499,0.18326037,0.093406916,3.8735726,1.469679,0.7022083,0.9299161,0.9065931,0.8167396,33.055225,12.541541,1.5972463,0.035258345,0.073452726,0.073452726,4.476251,1.6983423,0.20232052
2023,Tebere,T2,0.8071673,0.67496216,0.32503778,23.980064,9.098318,1.3688076,0.65142363,0.303636,0.21467096,11.592939,4.3984976,0.7446192,0.8778156,0.78532904,0.696364,28.298328,10.736718,1.5956076,0.032265723,0.05307313,0.05307313,2.6517408,1.0061016,0.11569577
2023,Tebere,T3,0.8284425,0.7210431,0.27895692,23.651653,8.973715,1.3764608,0.6641503,0.35547942,0.034247637,12.62904,4.791606,0.75556576,0.9378902,0.96575236,0.6445206,29.631649,11.242596,1.5553806,0.03629333,0.12308849,0.12308849,3.1794305,1.2063133,0.09672763
2023,Tebere,T4,0.8162468,0.653112,0.346888,22.944866,8.705552,1.3568417,0.49547845,0.2410686,0.1489942,8.734634,3.314023,0.7056568,0.91652215,0.8510058,0.7589314,32.769115,12.432987,1.5411445,0.05095445,0.107051745,0.107051745,4.0517764,1.5372916,0.11909876
2023,Thiba,H8,0.78203905,0.62322176,0.3767782,16.495708,6.2586656,1.0190492,0.19384903,0.17710514,0.19430166,3.979127,1.5097276,0.60302204,0.89981145,0.80569834,0.8228949,28.8761,10.955932,1.5088878,0.059051506,0.08439839,0.08439839,5.352532,2.0308135,0.2878372
2023,Thiba,H6,0.8036123,0.6633679,0.33663207,19.91087,7.5544176,1.152012,0.0,0.17209214,0.13865268,0.9486016,0.3599106,0.20290944,0.88376755,0.8613473,0.82790786,28.82471,10.936434,1.5130675,0.05726042,0.08171086,0.08171086,5.396018,2.0473125,0.2591588
2023,Thiba,H7,0.7654142,0.6293097,0.37069032,17.17362,6.5158725,1.0489054,0.5530762,0.3981217,0.2116251,7.386037,2.8023493,0.5718844,0.87880915,0.7883749,0.6018783,27.16084,10.305141,1.483229,0.039061684,0.054218017,0.054218024,4.736784,1.7971916,0.26675662
2023,Karaba,K7,0.7932302,0.72103655,0.27896345,17.889462,6.787472,0.9524754,0.65036553,0.48416778,0.124183,9.020743,3.4225762,0.5525901,0.8759616,0.875817,0.5158322,28.101107,10.66189,1.386401,0.03195117,0.060345136,0.060345136,5.4691772,2.0750701,0.26958555
2023,Karaba,K6,0.77641654,0.7056916,0.29430836,16.994936,6.4480796,0.92343223,0.53717947,0.3464687,0.13046515,7.0763183,2.6848383,0.549732,0.86583406,0.86953485,0.6535313,27.351116,10.377335,1.3406905,0.038998004,0.06540038,0.06540038,5.395077,2.0469558,0.2637341
2023,Karaba,K5,0.790253,0.714925,0.28507507,16.109245,6.112036,0.86491024,0.595536,0.40998796,0.10286188,8.342973,3.165422,0.5572926,0.8736645,0.8971381,0.5900121,28.602491,10.852121,1.3431056,0.036248244,0.059322484,0.059322484,5.2289963,1.9839429,0.2581083
2023,Karaba,K4,0.78018063,0.69754773,0.3024523,16.698893,6.3357573,0.91883725,0.6445637,0.4419062,0.123738825,8.623526,3.271867,0.5705989,0.8644733,0.8762612,0.5580938,28.35666,10.75885,1.3381066,0.033914477,0.06262892,0.06262892,5.308027,2.0139277,0.2669806
2023,Karaba,K8,0.76519006,0.7123975,0.28760254,18.529491,7.0303073,0.99179363,0.6542401,0.55784,0.12830764,9.287407,3.5237513,0.58132404,0.85915065,0.87169236,0.44216,27.524725,10.443204,1.2630967,0.03755407,0.05900676,0.059006758,5.18097,1.9657211,0.23410232
2023,Wamumu,W6,0.8040998,0.74092734,0.2590727,19.959787,7.572979,1.0341393,0.47607654,0.3978679,0.108255625,9.134631,3.4657865,0.5780881,0.8874106,0.8917444,0.6021321,30.392752,11.531367,1.4384887,0.036631383,0.056863632,0.056863632,5.468077,2.0746527,0.2567706
2023,Karaba,K1,0.7821546,0.70585126,0.2941487,15.346373,5.822594,0.83197546,0.541805,0.43943143,0.11269748,7.286038,2.7644083,0.5824163,0.8738464,0.8873025,0.5605686,28.659435,10.873727,1.3343956,0.033560775,0.05494437,0.054944377,5.0768857,1.9262302,0.24524406
2023,Karaba,K2,0.75582844,0.6872668,0.31273323,14.950357,5.6723413,0.83365744,0.4361859,0.34405735,0.120312214,7.565202,2.8703268,0.54498506,0.8751566,0.8796878,0.6559427,28.267773,10.725125,1.3047893,0.041236173,0.063297614,0.06329761,4.9758453,1.8878942,0.24729419
2023,Karaba,k3,0.77906674,0.7005591,0.2994409,16.886038,6.4067607,0.9236507,0.20414105,0.19614188,0.14239484,3.8166285,1.4480737,0.49808118,0.8675958,0.85760516,0.8038581,28.305273,10.739353,1.3423654,0.043627493,0.065440595,0.065440595,5.425649,2.058555,0.26616108
2023,Wamumu,K3,0.79175097,0.7140193,0.28598067,15.43734,5.857108,0.8333352,0.58776,0.42407513,0.0222584,8.522137,3.233399,0.5820866,0.8884946,0.9777416,0.5759249,30.663582,11.634124,1.3913295,0.039727814,0.06415586,0.06415586,4.9966774,1.8957981,0.24360505
2023,Wamumu,W4,0.80786073,0.8462096,0.15379037,17.975674,6.8201823,0.94154334,0.6304826,0.44660193,-0.028913736,8.349917,3.1680567,0.57058036,0.8912606,1.0289137,0.5533981,29.648314,11.248919,1.3719697,0.03832984,0.078135684,0.078135684,5.695281,2.1608565,0.27509007
2023,Wamumu,W3,0.80018914,0.70179605,0.29820395,19.163364,7.2708063,1.0468016,0.6391456,0.41741228,0.15432453,9.058243,3.4368038,0.5812613,0.91451323,0.84567547,0.5825877,30.473307,11.561931,1.4387451,0.037463445,0.051698063,0.051698063,5.379103,2.040895,0.26620886
2023,Wamumu,W2,0.794004,0.6931467,0.30685326,19.355453,7.343687,1.0689127,0.6129841,0.45548576,0.133511,9.11102,3.456828,0.5872925,0.88885397,0.866489,0.54451424,28.713602,10.894279,1.3804424,0.034009054,0.050800283,0.05080028,5.1503983,1.9541216,0.2520813
2023,Wamumu,W1,0.7873479,0.69150907,0.30849093,17.743284,6.73201,0.98018444,0.60488504,0.3533219,0.14893079,9.195742,3.4889724,0.58373684,0.86713713,0.8510692,0.6466781,28.298328,10.736718,1.3570595,0.03227606,0.053911384,0.053911384,5.5081,2.089838,0.26854995
2023,Wamumu,W7,0.77821124,0.7826087,0.2173913,19.110992,7.250935,1.0602021,0.37516654,0.27752718,-0.01634252,6.7513213,2.5615306,0.5711714,0.89390206,1.0163425,0.7224728,30.203865,11.459702,1.4280671,0.041664768,0.079424866,0.079424866,5.1456513,1.9523206,0.25353426
2023,Mwea,M15,0.80071473,0.8142207,0.18577927,23.210466,8.806324,1.2776599,0.577318,0.48251128,0.04348147,11.179054,4.2414646,0.69129974,0.8634563,0.95651853,0.5174887,28.99832,11.002303,1.4325848,0.033729237,0.061717987,0.061717987,3.4484053,1.3083655,0.15072834
2023,Mwea,M17B,0.8040594,0.8053082,0.19469169,22.778015,8.642247,1.2678636,0.43550873,0.28780597,0.029431343,8.029086,3.0463297,0.6658218,0.88238955,0.97056866,0.712194,29.991367,11.379077,1.4661465,0.03613782,0.07656256,0.07656256,3.9135513,1.4848474,0.1758118
2023,Mwea,M12A,0.7770743,0.74536455,0.25463545,21.267628,8.069188,1.2810144,0.60060424,0.48953635,0.051467896,9.409628,3.5701234,0.6200218,0.866489,0.9485321,0.51046365,28.174719,10.689819,1.483893,0.042956043,0.05913713,0.05913713,2.709915,1.0281736,0.13100272
2023,Mwea,M6A,0.80729663,0.82051057,0.1794894,24.330479,9.231269,1.3287935,0.68784094,0.6136952,0.047104955,10.95128,4.155044,0.7221751,0.8736842,0.95289505,0.3863048,29.360819,11.13984,1.4536917,0.033101544,0.060025852,0.060025852,3.3871865,1.2851384,0.14179453
2023,Mwea,M8,0.79930776,0.77831644,0.22168355,23.33686,8.8542795,1.3449413,0.646904,0.49434298,0.093544304,10.238786,3.8847158,0.6776652,0.8649861,0.9064557,0.505657,28.405272,10.777294,1.524877,0.037771486,0.07158961,0.07158961,3.4078763,1.2929883,0.14452937
2023,Mwea,M7B,0.790003,0.7491438,0.25085622,22.444132,8.515567,1.3447725,0.44739583,0.26917103,0.081490815,8.144363,3.0900671,0.72746843,0.8686516,0.9185092,0.730829,28.53027,10.824719,1.5266263,0.03767548,0.06141173,0.06141173,2.9067752,1.1028647,0.13343927
2023,Mwea,M6B,0.81486815,0.8173736,0.18262643,24.941296,9.463021,1.3697801,0.54973584,0.32189602,0.059380293,10.459619,3.9685023,0.7592256,0.880224,0.9406197,0.678104,29.380262,11.147217,1.5655997,0.030253002,0.066235445,0.066235445,2.676771,1.0155983,0.09755465
2023,Mwea,M7A,0.81295043,0.7790112,0.22098884,24.031778,9.11794,1.3852855,0.5790716,0.42253938,0.08799821,11.267943,4.2751904,0.8001627,0.88863486,0.9120018,0.57746065,29.780258,11.29898,1.5711164,0.034186624,0.06650191,0.06650191,2.309558,0.8762735,0.07449809
2023,Mwea,M10,0.81255054,0.7329949,0.26700515,22.690752,8.609138,1.388709,0.5345648,0.2642165,0.1209051,8.956855,3.398336,0.6981705,0.88481015,0.8790949,0.73578346,27.93861,10.600237,1.5670545,0.036660712,0.060048454,0.06004846,2.7502277,1.0434686,0.11745161
2023,Mwea,M12B,0.75239855,0.7509991,0.24900089,20.932333,7.941973,1.2503632,0.62693715,0.5248835,0.054869473,10.151287,3.8515177,0.6615597,0.8640169,0.9451305,0.4751165,29.71637,11.27474,1.4351199,0.039433457,0.05669439,0.056694392,2.2530248,0.85482407,0.079751
